Time,No. Steps,Total Reward,final_position,Episode Length
0.025911808013916016,706649,100.42999999999996,0.4805441316039228,137
0.04235959053039551,725527,130.76999999999995,0.6184751660866814,178
0.025945425033569336,744151,118.07999999999997,0.5659601391964568,159
0.03195357322692871,763216,129.62999999999994,0.6172097437519772,177
0.04778790473937988,787549,144.02999999999682,0.7042075292628915,593
0.04600191116333008,812020,156.89999999999682,0.7598861119898767,619
0.04298734664916992,835968,137.26999999999666,0.6738373932299905,582
0.04206562042236328,860183,141.66499999999675,0.7042075292628915,587
0.042157888412475586,884462,133.93499999999665,0.6738373932299905,577
0.04174947738647461,908810,149.78999999999675,0.749762733312243,600
0.04158902168273926,933272,149.78999999999675,0.749762733312243,600
0.042203664779663086,959124,188.53499999999653,0.9218601708320152,720
0.024931907653808594,979635,162.30499999999972,0.7801328693451439,271
0.017435073852539062,1000040,162.74499999999983,0.780765580512496,256
0.026319503784179688,1021600,159.65999999999892,0.7801328693451439,370
0.042580366134643555,1046623,153.05999999999645,0.7598861119898767,649
0.018460750579833984,1066850,162.83999999999992,0.7801328693451439,247
0.025226354598999023,1087161,162.48500000000007,0.7817146472635242,234
0.025810956954956055,1107145,163.0850000000001,0.781081936096172,232
0.017714977264404297,1127116,163.01000000000008,0.780765580512496,231
0.04918265342712402,1153742,192.78499999999624,0.9421069281872825,766
0.04986143112182617,1178474,150.38999999999683,0.749762733312243,599
0.047126054763793945,1203175,148.80999999999673,0.7447010439734262,598
0.04178190231323242,1230210,192.434999999996,0.9421069281872825,782
0.028584957122802734,1250536,161.98500000000004,0.7801328693451439,234
0.023311376571655273,1273029,261.3999999999993,1.0,437
0.048048973083496094,1293243,162.71000000000004,0.780765580512496,231
0.04051995277404785,1313345,162.71000000000004,0.780765580512496,231
0.019167184829711914,1334020,265.0400000000006,1.0,289
0.02952742576599121,1354783,264.23500000000047,1.0,282
0.021122217178344727,1374760,161.92000000000016,0.781081936096172,225
0.04187440872192383,1400360,204.0749999999972,0.9977855109142676,673
0.02250981330871582,1420890,263.2500000000005,1.0,284
0.026576757431030273,1442467,261.90500000000003,1.0,345
0.04201483726501465,1467277,152.70999999999668,0.7598861119898767,613
0.04516410827636719,1488199,264.01000000000045,1.0,283
0.034905195236206055,1508840,264.03000000000054,1.0,282
0.026530027389526367,1529354,262.89000000000055,1.0,274
0.04188942909240723,1550159,263.1700000000005,1.0,274
0.0480959415435791,1570926,263.1700000000005,1.0,274
0.03355765342712402,1591546,262.89000000000055,1.0,274
0.026295900344848633,1612118,262.89000000000055,1.0,274
0.025998830795288086,1632658,262.89000000000055,1.0,274
0.02592635154724121,1653349,262.89000000000055,1.0,274
0.030893564224243164,1674100,262.89000000000055,1.0,274
0.03435683250427246,1695066,262.76500000000027,1.0,301
0.026816844940185547,1715597,262.89000000000055,1.0,274
0.032219886779785156,1736194,262.89000000000055,1.0,274
0.025411367416381836,1756830,262.89000000000055,1.0,274
0.04237532615661621,1777256,263.1700000000005,1.0,274
0.025827407836914062,1797798,262.89000000000055,1.0,274
0.027403831481933594,1818348,262.89000000000055,1.0,274
0.029723644256591797,1839091,262.89000000000055,1.0,274
0.029829740524291992,1859764,262.89000000000055,1.0,274
0.02631402015686035,1880380,260.41500000000065,1.0,264
0.022206783294677734,1901105,262.8050000000005,1.0,274
0.026341676712036133,1921566,260.41500000000065,1.0,264
0.027479887008666992,1942147,260.41500000000065,1.0,264
0.028527498245239258,1962449,260.41500000000065,1.0,264
0.02649378776550293,1982980,260.41500000000065,1.0,264
0.02622056007385254,2003663,260.41500000000065,1.0,264
0.026838302612304688,2024014,260.41500000000065,1.0,264
0.027072906494140625,2044317,260.41500000000065,1.0,264
0.029484987258911133,2064897,260.41500000000065,1.0,264
0.02707958221435547,2085365,260.41500000000065,1.0,264
0.027223825454711914,2105757,260.41500000000065,1.0,264
0.027118682861328125,2125932,260.41500000000065,1.0,264
0.027104616165161133,2146398,260.41500000000065,1.0,264
0.02716660499572754,2167002,260.41500000000065,1.0,264
0.025908708572387695,2187506,260.41500000000065,1.0,264
0.027763843536376953,2207854,260.41500000000065,1.0,264
0.026531219482421875,2228273,260.41500000000065,1.0,264
0.029978036880493164,2248875,260.41500000000065,1.0,264
0.026213884353637695,2269399,260.41500000000065,1.0,264
0.026798248291015625,2289769,260.41500000000065,1.0,264
0.031687021255493164,2310004,260.41500000000065,1.0,264
0.0299224853515625,2330670,260.41500000000065,1.0,264
0.027682781219482422,2351119,260.41500000000065,1.0,264
0.03231954574584961,2371625,260.41500000000065,1.0,264
0.025888681411743164,2392116,260.41500000000065,1.0,264
0.0267179012298584,2412574,260.41500000000065,1.0,264
0.028151750564575195,2433070,260.41500000000065,1.0,264
0.03018665313720703,2453564,260.41500000000065,1.0,264
0.03108692169189453,2473975,261.3150000000006,1.0,265
0.025848388671875,2494383,261.3150000000006,1.0,265
0.02707362174987793,2514903,261.3150000000006,1.0,265
0.02617168426513672,2535337,260.41500000000065,1.0,264
0.034545183181762695,2555824,261.3150000000006,1.0,265
0.026219606399536133,2576320,260.41500000000065,1.0,264
0.025721073150634766,2596690,261.3150000000006,1.0,265
0.032192230224609375,2617148,261.3150000000006,1.0,265
0.02589893341064453,2637443,261.3150000000006,1.0,265
0.026533126831054688,2657749,261.3150000000006,1.0,265
0.026767730712890625,2678227,261.3150000000006,1.0,265
0.030237436294555664,2698676,260.41500000000065,1.0,264
0.033804893493652344,2718967,260.66500000000065,1.0,264
0.026373863220214844,2739098,260.66500000000065,1.0,264
0.026683330535888672,2759529,260.66000000000065,1.0,264
0.02719879150390625,2779872,260.66000000000065,1.0,264
0.02604055404663086,2800214,260.66000000000065,1.0,264
0.033577919006347656,2820426,261.1050000000006,1.0,264
0.03608202934265137,2841002,261.1050000000006,1.0,264
0.033650875091552734,2861399,261.1050000000006,1.0,264
0.03451037406921387,2881867,260.66000000000065,1.0,264
0.030166149139404297,2902342,260.66000000000065,1.0,264
0.025908946990966797,2922557,260.66500000000065,1.0,264
0.02631688117980957,2943092,260.66000000000065,1.0,264
0.033600568771362305,2963631,260.66500000000065,1.0,264
0.02647256851196289,2984109,260.66000000000065,1.0,264
0.026595592498779297,3004207,260.66000000000065,1.0,264
0.030603885650634766,3024707,260.66000000000065,1.0,264
0.02614426612854004,3045191,260.66000000000065,1.0,264
0.03421497344970703,3065746,261.09500000000065,1.0,264
0.026142597198486328,3085978,260.66000000000065,1.0,264
0.026843547821044922,3106596,260.66000000000065,1.0,264
0.02577519416809082,3127148,260.66500000000065,1.0,264
0.026205778121948242,3147679,260.66000000000065,1.0,264
0.027009963989257812,3167963,260.66000000000065,1.0,264
0.02753472328186035,3188690,260.66500000000065,1.0,264
0.026454448699951172,3209059,260.66500000000065,1.0,264
0.0261232852935791,3229602,260.66000000000065,1.0,264
0.032784461975097656,3250309,260.66500000000065,1.0,264
0.02654576301574707,3270555,260.66000000000065,1.0,264
