Time,No. Steps,Total Reward,final_position,Episode Length
0.027996301651000977,3734953,3.0,0.2018348623853211,100
0.029375791549682617,3757579,3.0,0.2018348623853211,100
0.025141239166259766,3779534,3.0,0.2018348623853211,100
0.029083967208862305,3804825,3.0,0.21796899715279974,338
0.04571676254272461,3832939,4.0,0.16861752609933564,514
0.03252577781677246,3855065,3.0,0.2018348623853211,100
0.052446603775024414,3876640,3.0,0.21860170832015186,78
0.04692697525024414,3904511,4.0,0.1879152167035748,491
0.043378591537475586,3932486,4.0,0.1879152167035748,488
0.026827096939086914,3956736,3.0,0.2018348623853211,229
0.03985595703125,3979294,3.0,0.2018348623853211,100
0.049382686614990234,4001903,3.0,0.20563112938943373,95
0.044152021408081055,4031005,3.0,0.22840873141410947,519
0.05100202560424805,4059675,4.0,0.17304650427080037,485
0.04242897033691406,4088303,4.0,0.1743119266055046,485
0.042836904525756836,4110829,3.0,0.2018348623853211,100
0.04552149772644043,4140011,4.0,0.18570072761784245,513
0.04319500923156738,4192743,3.0,0.17526099335653275,2005
0.04616212844848633,4221371,4.0,0.16545397026257513,470
0.05308961868286133,4249978,4.0,0.16988294843403987,504
0.04080557823181152,4272512,3.0,0.20215121796899715,99
0.04323410987854004,4306993,4.0,0.1879152167035748,880
0.042196035385131836,4335282,4.0,0.1670357481809554,469
0.044075727462768555,4363920,4.0,0.16545397026257513,470
